episode,steps,score,episode_reward,best_reward,epsilon,end_reason,wall_collisions_total,self_collisions_total,board_filled_total,pipes_passed_episode,pipes_passed_total,pipe_collisions_total,ground_collisions_total,ceiling_collisions_total
17205,2257,490,906.0216,5526.9400,0.007000,self_collision,33,7169,0,0,0,0,0,0
17206,3022,720,1268.6762,5526.9400,0.007000,self_collision,33,7170,0,0,0,0,0,0
17207,2686,660,1173.5713,5526.9400,0.007000,self_collision,33,7171,0,0,0,0,0,0
17208,2028,520,906.6672,5526.9400,0.007000,self_collision,33,7172,0,0,0,0,0,0
17209,2123,490,883.4519,5526.9400,0.007000,self_collision,33,7173,0,0,0,0,0,0
17210,3477,750,1401.3773,5526.9400,0.007000,self_collision,33,7174,0,0,0,0,0,0
17211,3251,730,1347.9114,5526.9400,0.007000,self_collision,33,7175,0,0,0,0,0,0
17212,3660,740,1406.6202,5526.9400,0.007000,self_collision,33,7176,0,0,0,0,0,0
17213,3403,770,1411.8270,5526.9400,0.007000,self_collision,33,7177,0,0,0,0,0,0
17214,2185,520,931.3243,5526.9400,0.007000,self_collision,33,7178,0,0,0,0,0,0
17215,3825,870,1578.9903,5526.9400,0.007000,self_collision,33,7179,0,0,0,0,0,0
17216,2062,480,857.6974,5526.9400,0.007000,self_collision,33,7180,0,0,0,0,0,0
17217,5754,1180,2208.6072,5526.9400,0.007000,self_collision,33,7181,0,0,0,0,0,0
17218,2707,550,1051.4737,5526.9400,0.007000,self_collision,33,7182,0,0,0,0,0,0
17219,2580,580,1067.0290,5526.9400,0.007000,self_collision,33,7183,0,0,0,0,0,0
17220,1158,300,507.9472,5526.9400,0.007000,self_collision,33,7184,0,0,0,0,0,0
17221,3421,710,1354.1076,5526.9400,0.007000,self_collision,33,7185,0,0,0,0,0,0
17222,3561,840,1533.8927,5526.9400,0.007000,self_collision,33,7186,0,0,0,0,0,0
17223,2147,480,880.0192,5526.9400,0.007000,self_collision,33,7187,0,0,0,0,0,0
17224,3899,850,1578.1569,5526.9400,0.007000,self_collision,33,7188,0,0,0,0,0,0
17225,2591,610,1108.2836,5526.9400,0.007000,self_collision,33,7189,0,0,0,0,0,0
17226,2231,480,896.2581,5526.9400,0.007000,self_collision,33,7190,0,0,0,0,0,0
17227,2403,580,1036.3027,5526.9400,0.007000,self_collision,33,7191,0,0,0,0,0,0
17228,4688,1020,1904.2710,5526.9400,0.007000,self_collision,33,7192,0,0,0,0,0,0
17229,2326,480,909.7769,5526.9400,0.007000,self_collision,33,7193,0,0,0,0,0,0
17230,2990,650,1201.7433,5526.9400,0.007000,self_collision,33,7194,0,0,0,0,0,0
17231,2079,460,843.1349,5526.9400,0.007000,self_collision,33,7195,0,0,0,0,0,0
17232,3077,740,1337.7667,5526.9400,0.007000,self_collision,33,7196,0,0,0,0,0,0
17233,2702,570,1078.1795,5526.9400,0.007000,self_collision,33,7197,0,0,0,0,0,0
17234,4296,920,1711.1588,5526.9400,0.007000,self_collision,33,7198,0,0,0,0,0,0
17235,711,170,283.6810,5526.9400,0.007000,self_collision,33,7199,0,0,0,0,0,0
17236,3667,790,1465.8221,5526.9400,0.007000,self_collision,33,7200,0,0,0,0,0,0
17237,3458,760,1409.1454,5526.9400,0.007000,self_collision,33,7201,0,0,0,0,0,0
17238,5243,1060,2017.1587,5526.9400,0.007000,self_collision,33,7202,0,0,0,0,0,0
17239,4905,1080,1993.5910,5526.9400,0.007000,self_collision,33,7203,0,0,0,0,0,0
17240,1888,400,737.5711,5526.9400,0.007000,self_collision,33,7204,0,0,0,0,0,0
17241,4398,920,1741.7172,5526.9400,0.007000,self_collision,33,7205,0,0,0,0,0,0
17242,4074,910,1696.4558,5526.9400,0.007000,self_collision,33,7206,0,0,0,0,0,0
17243,1475,370,640.5879,5526.9400,0.007000,self_collision,33,7207,0,0,0,0,0,0
17244,2900,640,1181.9342,5526.9400,0.007000,self_collision,33,7208,0,0,0,0,0,0
17245,2868,640,1179.1752,5526.9400,0.007000,self_collision,33,7209,0,0,0,0,0,0
17246,3590,790,1474.4892,5526.9400,0.007000,self_collision,33,7210,0,0,0,0,0,0
17247,2464,550,1006.2669,5526.9400,0.007000,self_collision,33,7211,0,0,0,0,0,0
17248,4353,880,1674.3181,5526.9400,0.007000,self_collision,33,7212,0,0,0,0,0,0
17249,3503,730,1374.4240,5526.9400,0.007000,self_collision,33,7213,0,0,0,0,0,0
17250,3412,780,1427.6812,5526.9400,0.007000,self_collision,33,7214,0,0,0,0,0,0
17251,3129,640,1220.3088,5526.9400,0.007000,self_collision,33,7215,0,0,0,0,0,0
17252,1463,380,652.2989,5526.9400,0.007000,self_collision,33,7216,0,0,0,0,0,0
17253,5458,1220,2222.6240,5526.9400,0.007000,self_collision,33,7217,0,0,0,0,0,0
17254,1929,370,715.1868,5526.9400,0.007000,self_collision,33,7218,0,0,0,0,0,0
17255,4354,940,1752.6411,5526.9400,0.007000,self_collision,33,7219,0,0,0,0,0,0
17256,4308,920,1717.7581,5526.9400,0.007000,self_collision,33,7220,0,0,0,0,0,0
17257,1802,470,814.2456,5526.9400,0.007000,self_collision,33,7221,0,0,0,0,0,0
17258,2426,500,949.9592,5526.9400,0.007000,self_collision,33,7222,0,0,0,0,0,0
17259,2397,560,1016.7471,5526.9400,0.007000,self_collision,33,7223,0,0,0,0,0,0
17260,3089,670,1255.2166,5526.9400,0.007000,self_collision,33,7224,0,0,0,0,0,0
17261,3463,830,1495.4215,5526.9400,0.007000,self_collision,33,7225,0,0,0,0,0,0
17262,3720,820,1520.6304,5526.9400,0.007000,self_collision,33,7226,0,0,0,0,0,0
17263,2431,510,957.4049,5526.9400,0.007000,self_collision,33,7227,0,0,0,0,0,0
17264,3928,870,1623.4580,5526.9400,0.007000,self_collision,33,7228,0,0,0,0,0,0
17265,3935,860,1610.0382,5526.9400,0.007000,self_collision,33,7229,0,0,0,0,0,0
17266,6343,1370,2532.3462,5526.9400,0.007000,self_collision,33,7230,0,0,0,0,0,0
17267,2786,610,1121.3169,5526.9400,0.007000,self_collision,33,7231,0,0,0,0,0,0
17268,2336,540,983.5201,5526.9400,0.007000,self_collision,33,7232,0,0,0,0,0,0
17269,3157,680,1272.5300,5526.9400,0.007000,self_collision,33,7233,0,0,0,0,0,0
17270,2702,620,1133.8553,5526.9400,0.007000,self_collision,33,7234,0,0,0,0,0,0
17271,3442,730,1371.0247,5526.9400,0.007000,self_collision,33,7235,0,0,0,0,0,0
17272,1726,450,774.8112,5526.9400,0.007000,self_collision,33,7236,0,0,0,0,0,0
17273,3030,640,1189.2673,5526.9400,0.007000,self_collision,33,7237,0,0,0,0,0,0
17274,2678,570,1070.6830,5526.9400,0.007000,self_collision,33,7238,0,0,0,0,0,0
17275,2782,620,1141.4195,5526.9400,0.007000,self_collision,33,7239,0,0,0,0,0,0
17276,2304,580,1021.5427,5526.9400,0.007000,self_collision,33,7240,0,0,0,0,0,0
17277,2764,620,1134.1335,5526.9400,0.007000,self_collision,33,7241,0,0,0,0,0,0
17278,2394,560,1016.1987,5526.9400,0.007000,self_collision,33,7242,0,0,0,0,0,0
17279,5022,1090,2036.7674,5526.9400,0.007000,self_collision,33,7243,0,0,0,0,0,0
17280,2340,550,993.1718,5526.9400,0.007000,self_collision,33,7244,0,0,0,0,0,0
17281,3688,820,1511.4470,5526.9400,0.007000,self_collision,33,7245,0,0,0,0,0,0
17282,2669,630,1129.1163,5526.9400,0.007000,self_collision,33,7246,0,0,0,0,0,0
17283,5954,1270,2347.3366,5526.9400,0.007000,self_collision,33,7247,0,0,0,0,0,0
17284,1671,370,674.5253,5526.9400,0.007000,self_collision,33,7248,0,0,0,0,0,0
17285,4255,920,1714.2992,5526.9400,0.007000,self_collision,33,7249,0,0,0,0,0,0
17286,1967,490,863.7211,5526.9400,0.007000,self_collision,33,7250,0,0,0,0,0,0
17287,3000,640,1209.8215,5526.9400,0.007000,self_collision,33,7251,0,0,0,0,0,0
17288,3457,750,1386.5824,5526.9400,0.007000,self_collision,33,7252,0,0,0,0,0,0
17289,3563,900,1594.4338,5526.9400,0.007000,self_collision,33,7253,0,0,0,0,0,0
17290,2512,620,1077.1675,5526.9400,0.007000,self_collision,33,7254,0,0,0,0,0,0
17291,3064,680,1247.4969,5526.9400,0.007000,self_collision,33,7255,0,0,0,0,0,0
17292,3574,800,1485.8760,5526.9400,0.007000,self_collision,33,7256,0,0,0,0,0,0
17293,2576,590,1076.4554,5526.9400,0.007000,self_collision,33,7257,0,0,0,0,0,0
17294,1725,370,679.6516,5526.9400,0.007000,self_collision,33,7258,0,0,0,0,0,0
17295,2740,660,1177.9484,5526.9400,0.007000,self_collision,33,7259,0,0,0,0,0,0
17296,2172,550,969.1655,5526.9400,0.007000,self_collision,33,7260,0,0,0,0,0,0
17297,2263,500,921.7788,5526.9400,0.007000,self_collision,33,7261,0,0,0,0,0,0
17298,3243,770,1377.3924,5526.9400,0.007000,self_collision,33,7262,0,0,0,0,0,0
17299,1760,390,703.9627,5526.9400,0.007000,self_collision,33,7263,0,0,0,0,0,0
17300,3198,720,1299.1493,5526.9400,0.007000,self_collision,33,7264,0,0,0,0,0,0
17301,2888,620,1143.9249,5526.9400,0.007000,self_collision,33,7265,0,0,0,0,0,0
17302,1612,410,709.3074,5526.9400,0.007000,self_collision,33,7266,0,0,0,0,0,0
17303,3875,850,1579.1082,5526.9400,0.007000,self_collision,33,7267,0,0,0,0,0,0
17304,2023,440,803.6337,5526.9400,0.007000,self_collision,33,7268,0,0,0,0,0,0
17305,869,270,430.3659,5526.9400,0.007000,self_collision,33,7269,0,0,0,0,0,0
17306,1729,410,726.9788,5526.9400,0.007000,self_collision,33,7270,0,0,0,0,0,0
17307,2414,590,1037.0491,5526.9400,0.007000,self_collision,33,7271,0,0,0,0,0,0
17308,2121,430,809.6282,5526.9400,0.007000,self_collision,33,7272,0,0,0,0,0,0
17309,3173,710,1314.1850,5526.9400,0.007000,self_collision,33,7273,0,0,0,0,0,0
17310,5543,1210,2254.8785,5526.9400,0.007000,self_collision,33,7274,0,0,0,0,0,0
17311,3572,740,1395.2372,5526.9400,0.007000,self_collision,33,7275,0,0,0,0,0,0
17312,2726,610,1125.9897,5526.9400,0.007000,self_collision,33,7276,0,0,0,0,0,0
17313,4807,990,1854.7511,5526.9400,0.007000,self_collision,33,7277,0,0,0,0,0,0
17314,3944,850,1567.2879,5526.9400,0.007000,self_collision,33,7278,0,0,0,0,0,0
17315,3960,890,1641.5922,5526.9400,0.007000,self_collision,33,7279,0,0,0,0,0,0
17316,5196,1080,2029.8507,5526.9400,0.007000,self_collision,33,7280,0,0,0,0,0,0
17317,2641,560,1045.9812,5526.9400,0.007000,self_collision,33,7281,0,0,0,0,0,0
17318,1236,320,545.3940,5526.9400,0.007000,self_collision,33,7282,0,0,0,0,0,0
17319,1694,410,724.3531,5526.9400,0.007000,self_collision,33,7283,0,0,0,0,0,0
17320,2404,500,941.7938,5526.9400,0.007000,self_collision,33,7284,0,0,0,0,0,0
17321,3955,910,1648.9770,5526.9400,0.007000,self_collision,33,7285,0,0,0,0,0,0
17322,1205,260,470.6262,5526.9400,0.007000,self_collision,33,7286,0,0,0,0,0,0
17323,4200,920,1682.7318,5526.9400,0.007000,self_collision,33,7287,0,0,0,0,0,0
17324,1212,280,486.6698,5526.9400,0.007000,self_collision,33,7288,0,0,0,0,0,0
17325,2145,510,918.1086,5526.9400,0.007000,self_collision,33,7289,0,0,0,0,0,0
17326,4219,910,1680.5406,5526.9400,0.007000,self_collision,33,7290,0,0,0,0,0,0
17327,3752,850,1560.1195,5526.9400,0.007000,self_collision,33,7291,0,0,0,0,0,0
17328,2688,600,1107.4503,5526.9400,0.007000,self_collision,33,7292,0,0,0,0,0,0
17329,1468,370,631.7107,5526.9400,0.007000,self_collision,33,7293,0,0,0,0,0,0
17330,2575,570,1048.2151,5526.9400,0.007000,self_collision,33,7294,0,0,0,0,0,0
17331,1013,250,427.3914,5526.9400,0.007000,self_collision,33,7295,0,0,0,0,0,0
17332,1876,440,785.8200,5526.9400,0.007000,self_collision,33,7296,0,0,0,0,0,0
17333,4084,930,1713.6323,5526.9400,0.007000,self_collision,33,7297,0,0,0,0,0,0
17334,1242,290,510.9404,5526.9400,0.007000,self_collision,33,7298,0,0,0,0,0,0
17335,2842,690,1240.9759,5526.9400,0.007000,self_collision,33,7299,0,0,0,0,0,0
17336,2992,710,1271.9568,5526.9400,0.007000,self_collision,33,7300,0,0,0,0,0,0
17337,2645,530,1005.8651,5526.9400,0.007000,self_collision,33,7301,0,0,0,0,0,0
17338,2241,530,954.9894,5526.9400,0.007000,self_collision,33,7302,0,0,0,0,0,0
17339,2149,510,909.9928,5526.9400,0.007000,self_collision,33,7303,0,0,0,0,0,0
17340,2656,640,1144.7022,5526.9400,0.007000,self_collision,33,7304,0,0,0,0,0,0
17341,2621,630,1137.1741,5526.9400,0.007000,self_collision,33,7305,0,0,0,0,0,0
17342,3163,730,1314.2025,5526.9400,0.007000,self_collision,33,7306,0,0,0,0,0,0
17343,5026,1040,1942.7330,5526.9400,0.007000,self_collision,33,7307,0,0,0,0,0,0
17344,3812,780,1491.5968,5526.9400,0.007000,self_collision,33,7308,0,0,0,0,0,0
17345,1425,320,572.4800,5526.9400,0.007000,self_collision,33,7309,0,0,0,0,0,0
17346,2251,550,979.0465,5526.9400,0.007000,self_collision,33,7310,0,0,0,0,0,0
17347,5028,1130,2075.2402,5526.9400,0.007000,self_collision,33,7311,0,0,0,0,0,0
17348,4000,880,1619.5585,5526.9400,0.007000,self_collision,33,7312,0,0,0,0,0,0
17349,3312,720,1348.1076,5526.9400,0.007000,self_collision,33,7313,0,0,0,0,0,0
17350,2033,470,853.0228,5526.9400,0.007000,self_collision,33,7314,0,0,0,0,0,0
17351,2892,650,1191.3974,5526.9400,0.007000,self_collision,33,7315,0,0,0,0,0,0
17352,3349,770,1411.2275,5526.9400,0.007000,self_collision,33,7316,0,0,0,0,0,0
17353,1012,230,403.4030,5526.9400,0.007000,self_collision,33,7317,0,0,0,0,0,0
17354,2113,480,876.5452,5526.9400,0.007000,self_collision,33,7318,0,0,0,0,0,0
17355,2690,670,1186.4408,5526.9400,0.007000,self_collision,33,7319,0,0,0,0,0,0
17356,2938,640,1198.5881,5526.9400,0.007000,self_collision,33,7320,0,0,0,0,0,0
17357,1664,390,690.4848,5526.9400,0.007000,self_collision,33,7321,0,0,0,0,0,0
17358,3973,850,1599.5764,5526.9400,0.007000,self_collision,33,7322,0,0,0,0,0,0
17359,2622,660,1165.7008,5526.9400,0.007000,self_collision,33,7323,0,0,0,0,0,0
17360,3336,770,1416.2127,5526.9400,0.007000,self_collision,33,7324,0,0,0,0,0,0
17361,1843,470,824.2816,5526.9400,0.007000,self_collision,33,7325,0,0,0,0,0,0
17362,3649,890,1589.0912,5526.9400,0.007000,self_collision,33,7326,0,0,0,0,0,0
17363,3648,840,1520.5484,5526.9400,0.007000,self_collision,33,7327,0,0,0,0,0,0
17364,2678,620,1131.4367,5526.9400,0.007000,self_collision,33,7328,0,0,0,0,0,0
17365,2447,490,934.5723,5526.9400,0.007000,self_collision,33,7329,0,0,0,0,0,0
17366,3452,740,1388.1450,5526.9400,0.007000,self_collision,33,7330,0,0,0,0,0,0
17367,5445,1130,2085.7794,5526.9400,0.007000,self_collision,33,7331,0,0,0,0,0,0
17368,3849,770,1461.3188,5526.9400,0.007000,self_collision,33,7332,0,0,0,0,0,0
17369,3461,760,1407.2131,5526.9400,0.007000,self_collision,33,7333,0,0,0,0,0,0
17370,3073,700,1284.4429,5526.9400,0.007000,self_collision,33,7334,0,0,0,0,0,0
17371,2041,400,767.6168,5526.9400,0.007000,self_collision,33,7335,0,0,0,0,0,0
17372,2434,590,1054.8526,5526.9400,0.007000,self_collision,33,7336,0,0,0,0,0,0
17373,2589,550,1025.5486,5526.9400,0.007000,self_collision,33,7337,0,0,0,0,0,0
17374,3517,860,1524.2513,5526.9400,0.007000,self_collision,33,7338,0,0,0,0,0,0
17375,1679,380,688.5160,5526.9400,0.007000,self_collision,33,7339,0,0,0,0,0,0
17376,3342,710,1325.5210,5526.9400,0.007000,self_collision,33,7340,0,0,0,0,0,0
17377,2279,550,989.8699,5526.9400,0.007000,self_collision,33,7341,0,0,0,0,0,0
17378,6084,1320,2440.2906,5526.9400,0.007000,self_collision,33,7342,0,0,0,0,0,0
17379,2929,620,1156.4245,5526.9400,0.007000,self_collision,33,7343,0,0,0,0,0,0
17380,4417,850,1656.3237,5526.9400,0.007000,self_collision,33,7344,0,0,0,0,0,0
17381,4639,1010,1889.1116,5526.9400,0.007000,self_collision,33,7345,0,0,0,0,0,0
17382,4077,920,1696.7965,5526.9400,0.007000,self_collision,33,7346,0,0,0,0,0,0
17383,2457,450,884.3975,5526.9400,0.007000,self_collision,33,7347,0,0,0,0,0,0
17384,4163,940,1736.2242,5526.9400,0.007000,self_collision,33,7348,0,0,0,0,0,0
17385,3301,800,1430.4285,5526.9400,0.007000,self_collision,33,7349,0,0,0,0,0,0
17386,2376,460,890.3346,5526.9400,0.007000,self_collision,33,7350,0,0,0,0,0,0
17387,4224,920,1698.6119,5526.9400,0.007000,self_collision,33,7351,0,0,0,0,0,0
17388,3190,700,1300.0388,5526.9400,0.007000,self_collision,33,7352,0,0,0,0,0,0
17389,2245,560,983.2386,5526.9400,0.007000,self_collision,33,7353,0,0,0,0,0,0
17390,2195,510,918.4217,5526.9400,0.007000,self_collision,33,7354,0,0,0,0,0,0
17391,3702,880,1589.1527,5526.9400,0.007000,self_collision,33,7355,0,0,0,0,0,0
17392,3060,690,1260.2677,5526.9400,0.007000,self_collision,33,7356,0,0,0,0,0,0
17393,3256,680,1269.9137,5526.9400,0.007000,self_collision,33,7357,0,0,0,0,0,0
17394,3739,870,1591.4604,5526.9400,0.007000,self_collision,33,7358,0,0,0,0,0,0
17395,3349,720,1335.0240,5526.9400,0.007000,self_collision,33,7359,0,0,0,0,0,0
17396,3020,700,1277.0475,5526.9400,0.007000,self_collision,33,7360,0,0,0,0,0,0
17397,3569,770,1422.0573,5526.9400,0.007000,self_collision,33,7361,0,0,0,0,0,0
17398,1748,420,745.9384,5526.9400,0.007000,self_collision,33,7362,0,0,0,0,0,0
17399,4246,950,1718.2004,5526.9400,0.007000,self_collision,33,7363,0,0,0,0,0,0
17400,4646,970,1800.4796,5526.9400,0.007000,self_collision,33,7364,0,0,0,0,0,0
17401,1544,330,606.0737,5526.9400,0.007000,self_collision,33,7365,0,0,0,0,0,0
17402,3092,610,1178.1709,5526.9400,0.007000,self_collision,33,7366,0,0,0,0,0,0
17403,1839,450,786.8980,5526.9400,0.007000,self_collision,33,7367,0,0,0,0,0,0
17404,2058,510,904.2771,5526.9400,0.007000,self_collision,33,7368,0,0,0,0,0,0
17405,3447,860,1536.0403,5526.9400,0.007000,self_collision,33,7369,0,0,0,0,0,0
17406,1991,440,806.3893,5526.9400,0.007000,self_collision,33,7370,0,0,0,0,0,0
17407,5009,1050,1971.7486,5526.9400,0.007000,self_collision,33,7371,0,0,0,0,0,0
17408,1379,350,616.6643,5526.9400,0.007000,wall_collision,34,7371,0,0,0,0,0,0
17409,1124,320,530.8493,5526.9400,0.007000,self_collision,34,7372,0,0,0,0,0,0
17410,3100,660,1243.5548,5526.9400,0.007000,self_collision,34,7373,0,0,0,0,0,0
17411,2574,520,985.7426,5526.9400,0.007000,self_collision,34,7374,0,0,0,0,0,0
17412,1475,330,596.7099,5526.9400,0.007000,self_collision,34,7375,0,0,0,0,0,0
17413,1967,430,789.8157,5526.9400,0.007000,self_collision,34,7376,0,0,0,0,0,0
17414,2000,470,849.1222,5526.9400,0.007000,self_collision,34,7377,0,0,0,0,0,0
17415,2607,580,1063.9804,5526.9400,0.007000,self_collision,34,7378,0,0,0,0,0,0
17416,4906,1030,1931.3537,5526.9400,0.007000,self_collision,34,7379,0,0,0,0,0,0
17417,2791,630,1171.9018,5526.9400,0.007000,wall_collision,35,7379,0,0,0,0,0,0
17418,2041,420,782.8212,5526.9400,0.007000,self_collision,35,7380,0,0,0,0,0,0
17419,2299,480,903.7726,5526.9400,0.007000,self_collision,35,7381,0,0,0,0,0,0
17420,3415,770,1428.3348,5526.9400,0.007000,self_collision,35,7382,0,0,0,0,0,0
17421,2572,570,1047.5773,5526.9400,0.007000,self_collision,35,7383,0,0,0,0,0,0
17422,2444,560,1024.6026,5526.9400,0.007000,self_collision,35,7384,0,0,0,0,0,0
17423,2120,530,930.1802,5526.9400,0.007000,self_collision,35,7385,0,0,0,0,0,0
17424,1152,270,473.6954,5526.9400,0.007000,self_collision,35,7386,0,0,0,0,0,0
17425,4079,900,1639.8578,5526.9400,0.007000,self_collision,35,7387,0,0,0,0,0,0
17426,2777,620,1145.0890,5526.9400,0.007000,self_collision,35,7388,0,0,0,0,0,0
17427,3130,660,1252.8959,5526.9400,0.007000,self_collision,35,7389,0,0,0,0,0,0
17428,1899,420,759.3659,5526.9400,0.007000,self_collision,35,7390,0,0,0,0,0,0
17429,3630,730,1407.7817,5526.9400,0.007000,self_collision,35,7391,0,0,0,0,0,0
17430,2889,600,1140.7085,5526.9400,0.007000,self_collision,35,7392,0,0,0,0,0,0
17431,3942,840,1566.7035,5526.9400,0.007000,self_collision,35,7393,0,0,0,0,0,0
17432,2593,580,1058.0778,5526.9400,0.007000,self_collision,35,7394,0,0,0,0,0,0
17433,4301,990,1796.0840,5526.9400,0.007000,self_collision,35,7395,0,0,0,0,0,0
17434,4408,990,1814.3434,5526.9400,0.007000,self_collision,35,7396,0,0,0,0,0,0
17435,3579,770,1436.9003,5526.9400,0.007000,self_collision,35,7397,0,0,0,0,0,0
17436,2847,650,1182.2073,5526.9400,0.007000,self_collision,35,7398,0,0,0,0,0,0
17437,2242,520,935.9866,5526.9400,0.007000,self_collision,35,7399,0,0,0,0,0,0
17438,2115,460,850.8660,5526.9400,0.007000,self_collision,35,7400,0,0,0,0,0,0
17439,1993,530,915.1944,5526.9400,0.007000,self_collision,35,7401,0,0,0,0,0,0
17440,2220,520,920.6596,5526.9400,0.007000,self_collision,35,7402,0,0,0,0,0,0
17441,1831,410,747.6472,5526.9400,0.007000,self_collision,35,7403,0,0,0,0,0,0
17442,2044,530,925.9139,5526.9400,0.007000,self_collision,35,7404,0,0,0,0,0,0
17443,3628,710,1376.3442,5526.9400,0.007000,self_collision,35,7405,0,0,0,0,0,0
17444,2299,550,987.7371,5526.9400,0.007000,self_collision,35,7406,0,0,0,0,0,0
17445,3950,890,1636.7399,5526.9400,0.007000,self_collision,35,7407,0,0,0,0,0,0
17446,2370,520,961.6952,5526.9400,0.007000,self_collision,35,7408,0,0,0,0,0,0
17447,3877,880,1616.0802,5526.9400,0.007000,self_collision,35,7409,0,0,0,0,0,0
17448,4229,890,1680.2382,5526.9400,0.007000,self_collision,35,7410,0,0,0,0,0,0
17449,5494,1110,2133.5851,5526.9400,0.007000,self_collision,35,7411,0,0,0,0,0,0
17450,4209,870,1642.2464,5526.9400,0.007000,self_collision,35,7412,0,0,0,0,0,0
17451,1841,420,750.9503,5526.9400,0.007000,self_collision,35,7413,0,0,0,0,0,0
17452,2470,540,996.3883,5526.9400,0.007000,self_collision,35,7414,0,0,0,0,0,0
17453,1136,260,459.9705,5526.9400,0.007000,self_collision,35,7415,0,0,0,0,0,0
17454,4198,1010,1835.0428,5526.9400,0.007000,self_collision,35,7416,0,0,0,0,0,0
17455,3842,780,1480.4807,5526.9400,0.007000,self_collision,35,7417,0,0,0,0,0,0
17456,2201,530,928.3047,5526.9400,0.007000,self_collision,35,7418,0,0,0,0,0,0
17457,2800,640,1161.5715,5526.9400,0.007000,self_collision,35,7419,0,0,0,0,0,0
17458,2776,620,1136.1753,5526.9400,0.007000,self_collision,35,7420,0,0,0,0,0,0
17459,3004,650,1218.7555,5526.9400,0.007000,self_collision,35,7421,0,0,0,0,0,0
17460,2820,610,1133.6333,5526.9400,0.007000,self_collision,35,7422,0,0,0,0,0,0
17461,2474,610,1084.2766,5526.9400,0.007000,self_collision,35,7423,0,0,0,0,0,0
17462,3785,840,1552.9775,5526.9400,0.007000,self_collision,35,7424,0,0,0,0,0,0
17463,3056,710,1281.5181,5526.9400,0.007000,self_collision,35,7425,0,0,0,0,0,0
17464,3313,720,1336.0716,5526.9400,0.007000,self_collision,35,7426,0,0,0,0,0,0
17465,1625,410,717.3871,5526.9400,0.007000,self_collision,35,7427,0,0,0,0,0,0
17466,1091,240,426.9882,5526.9400,0.007000,self_collision,35,7428,0,0,0,0,0,0
17467,3390,830,1487.8345,5526.9400,0.007000,self_collision,35,7429,0,0,0,0,0,0
17468,2347,510,945.1469,5526.9400,0.007000,self_collision,35,7430,0,0,0,0,0,0
17469,4542,970,1827.9402,5526.9400,0.007000,self_collision,35,7431,0,0,0,0,0,0
17470,1805,390,717.8407,5526.9400,0.007000,self_collision,35,7432,0,0,0,0,0,0
17471,3510,800,1451.2447,5526.9400,0.007000,self_collision,35,7433,0,0,0,0,0,0
17472,4471,920,1744.2156,5526.9400,0.007000,self_collision,35,7434,0,0,0,0,0,0
17473,953,210,367.9276,5526.9400,0.007000,self_collision,35,7435,0,0,0,0,0,0
17474,1514,330,602.1687,5526.9400,0.007000,self_collision,35,7436,0,0,0,0,0,0
17475,1276,270,490.3913,5526.9400,0.007000,self_collision,35,7437,0,0,0,0,0,0
17476,2544,540,1004.6077,5526.9400,0.007000,self_collision,35,7438,0,0,0,0,0,0
17477,2221,520,942.2659,5526.9400,0.007000,self_collision,35,7439,0,0,0,0,0,0
17478,2578,620,1099.7701,5526.9400,0.007000,self_collision,35,7440,0,0,0,0,0,0
17479,2793,610,1135.6913,5526.9400,0.007000,self_collision,35,7441,0,0,0,0,0,0
17480,1648,350,644.1995,5526.9400,0.007000,self_collision,35,7442,0,0,0,0,0,0
17481,2508,530,996.8412,5526.9400,0.007000,self_collision,35,7443,0,0,0,0,0,0
17482,3755,750,1442.3487,5526.9400,0.007000,self_collision,35,7444,0,0,0,0,0,0
17483,3556,740,1411.5855,5526.9400,0.007000,self_collision,35,7445,0,0,0,0,0,0
17484,4840,980,1857.8149,5526.9400,0.007000,self_collision,35,7446,0,0,0,0,0,0
17485,2919,650,1192.9803,5526.9400,0.007000,self_collision,35,7447,0,0,0,0,0,0
17486,1966,420,780.8828,5526.9400,0.007000,self_collision,35,7448,0,0,0,0,0,0
17487,2439,600,1064.4099,5526.9400,0.007000,self_collision,35,7449,0,0,0,0,0,0
17488,3474,780,1447.2916,5526.9400,0.007000,self_collision,35,7450,0,0,0,0,0,0
17489,4706,1040,1911.1264,5526.9400,0.007000,self_collision,35,7451,0,0,0,0,0,0
17490,1594,360,642.8167,5526.9400,0.007000,self_collision,35,7452,0,0,0,0,0,0
17491,2314,550,992.6130,5526.9400,0.007000,self_collision,35,7453,0,0,0,0,0,0
17492,2530,620,1100.5720,5526.9400,0.007000,self_collision,35,7454,0,0,0,0,0,0
17493,2218,480,872.5447,5526.9400,0.007000,self_collision,35,7455,0,0,0,0,0,0
17494,5310,1120,2093.8380,5526.9400,0.007000,self_collision,35,7456,0,0,0,0,0,0
17495,3283,730,1325.8490,5526.9400,0.007000,self_collision,35,7457,0,0,0,0,0,0
17496,2205,540,955.9531,5526.9400,0.007000,self_collision,35,7458,0,0,0,0,0,0
17497,2753,620,1137.2387,5526.9400,0.007000,self_collision,35,7459,0,0,0,0,0,0
17498,3505,820,1498.0429,5526.9400,0.007000,self_collision,35,7460,0,0,0,0,0,0
17499,1546,360,637.8741,5526.9400,0.007000,self_collision,35,7461,0,0,0,0,0,0
17500,2383,550,995.9119,5526.9400,0.007000,self_collision,35,7462,0,0,0,0,0,0
17501,1397,310,557.9240,5526.9400,0.007000,self_collision,35,7463,0,0,0,0,0,0
